team,player_name,player_type,batting_t20_m,batting_t20_inn,batting_t20_runs,batting_t20_bf,batting_t20_hs,batting_t20_avg,batting_t20_sr,batting_t20_no,batting_t20_4s,batting_t20_6s,batting_t20_50,batting_t20_100,batting_t20_200,bowling_t20_m,bowling_t20_inn,bowling_t20_b,bowling_t20_runs,bowling_t20_wkts,bowling_t20_avg,bowling_t20_econ,bowling_t20_sr,bowling_t20_bbi,bowling_t20_bbm,bowling_t20_5w,bowling_t20_10w,batting_ipl_m,batting_ipl_inn,batting_ipl_runs,batting_ipl_bf,batting_ipl_hs,batting_ipl_avg,batting_ipl_sr,batting_ipl_no,batting_ipl_4s,batting_ipl_6s,batting_ipl_50,batting_ipl_100,batting_ipl_200,bowling_ipl_m,bowling_ipl_inn,bowling_ipl_b,bowling_ipl_runs,bowling_ipl_wkts,bowling_ipl_avg,bowling_ipl_econ,bowling_ipl_sr,bowling_ipl_bbi,bowling_ipl_bbm,bowling_ipl_5w,bowling_ipl_10w,batter,avg_dominance,max_boundary_threat,mean_survival_rate,boundary_ratio,economy_impact,value_index
SRH,Atharva Taide,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,9.0,9.0,247.0,168.0,66.0,27.44,147.03,0.0,27.0,8.0,2.0,0.0,0.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0/4,0/4,0.0,0.0,,0.909519470976666,,,0.20833333209325397,0.0,0.1
SRH,Simarjeet- Singh,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,6.0,10.0,15.0,3.0,3.33,66.67,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,240.0,400.0,11.0,36.36,10.0,21.82,3/26,3/26,0.0,0.0,,0.909519470976666,,,0.0,1.099999890000011,0.27499997250000274
SRH,Rahul Chahar,BOWL,6,1.0,5.0,5.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,132.0,167.0,7.0,23.86,7.59,18.86,3/15,3/15,0.0,0.0,78.0,24.0,129.0,124.0,25.0,8.06,104.04,8.0,13.0,5.0,0.0,0.0,0.0,78.0,77.0,1664.0,2141.0,75.0,28.55,7.72,22.19,4/27,4/27,0.0,0.0,,0.909519470976666,,,0.14516128915192508,9.71502464831287,0.9
SRH,Abhishek Sharma,ALL,17,16.0,535.0,276.0,135.0,33.44,193.85,0.0,46.0,41.0,2.0,2.0,0.0,17.0,10.0,114.0,153.0,6.0,25.5,8.05,19.0,2/3,2/3,0.0,0.0,68.0,66.0,1427.0,927.0,75.0,24.19,153.94,7.0,138.0,73.0,7.0,0.0,0.0,68.0,30.0,318.0,471.0,11.0,42.82,8.89,28.91,2/4,2/4,0.0,0.0,Abhishek Sharma,1.2717673636366893,0.9999990000010001,0.895005305369431,0.22761596523450273,1.2373451926495846,0.5683861922782504
SRH,Kamindu Mendis,BAT,23,21.0,381.0,311.0,65.0,19.05,122.51,1.0,39.0,13.0,2.0,0.0,0.0,23.0,9.0,108.0,148.0,2.0,74.0,8.22,54.0,1/14,1/14,0.0,0.0,2.0,2.0,28.0,25.0,27.0,14.0,112.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,12.0,16.0,1.0,16.0,8.0,12.0,1/4,1/4,0.0,0.0,,0.909519470976666,,,0.11999999520000018,0.12499998437500197,0.1
SRH,Wiaan Mulder,ALL,11,8.0,105.0,90.0,36.0,17.5,116.67,2.0,8.0,3.0,0.0,0.0,0.0,11.0,10.0,120.0,195.0,8.0,24.38,9.75,15.0,2/10,2/10,0.0,0.0,1.0,1.0,9.0,11.0,9.0,9.0,81.82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,0.0,0.0,16.0,0.0,0/16,0/16,0.0,0.0,,0.909519470976666,,,0.09090908264462885,0.0,0.1
SRH,Zeeshan Ansari,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,66.0,100.0,4.0,25.0,9.09,16.5,3/42,3/42,0.0,0.0,,0.909519470976666,,,0.0,0.44004395599076396,0.11001098899769099
SRH,Ishan Kishan,WK,32,32.0,796.0,640.0,89.0,25.68,124.38,1.0,79.0,36.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,110.0,104.0,2771.0,2018.0,106.0,28.57,137.32,7.0,268.0,125.0,16.0,1.0,0.0,110.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0/4,0/4,0.0,0.0,Ishan Kishan,1.1992872986991812,0.99999950000025,0.9415745973657494,0.19474727443273177,0.0,0.2383172771346967
SRH,Heinrich Klaasen,WK,58,53.0,1000.0,705.0,81.0,23.26,141.85,10.0,72.0,52.0,5.0,0.0,0.0,58.0,1.0,6.0,14.0,0.0,0.0,14.0,0.0,0/14,0/14,0.0,0.0,40.0,37.0,1145.0,680.0,104.0,36.94,168.39,6.0,69.0,71.0,6.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.20588235263840832,0.0,0.1
SRH,Sachin Baby,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,19.0,11.0,144.0,118.0,33.0,16.0,122.04,2.0,11.0,5.0,0.0,0.0,0.0,19.0,2.0,10.0,8.0,2.0,4.0,4.8,5.0,2/4,2/4,0.0,0.0,Sachin Baby,0.9759297489443648,0.7499998125000469,0.8846354778146269,0.13559321918988798,0.4166665798611292,0.29123407306390336
SRH,Travis Head,BAT,38,37.0,1093.0,681.0,91.0,33.12,160.5,4.0,114.0,53.0,5.0,0.0,0.0,38.0,4.0,36.0,56.0,1.0,56.0,9.33,36.0,1/16,1/16,0.0,0.0,30.0,30.0,920.0,522.0,102.0,35.38,176.25,4.0,97.0,46.0,6.0,1.0,0.0,30.0,6.0,58.0,113.0,2.0,56.5,11.69,29.0,2/30,2/30,0.0,0.0,,0.909519470976666,,,0.27394635962845526,0.17108638399603218,0.12495550388754462
SRH,Adam Zampa,BOWL,95,22.0,68.0,76.0,13.0,5.67,89.48,10.0,7.0,0.0,0.0,0.0,0.0,95.0,94.0,2057.0,2458.0,117.0,21.01,7.17,17.58,5/19,5/19,1.0,0.0,22.0,5.0,15.0,24.0,7.0,3.0,62.5,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,467.0,652.0,31.0,21.03,8.38,15.06,6/19,6/19,1.0,0.0,,0.909519470976666,,,0.041666664930555625,3.699283568104586,0.9
SRH,Harshal Patel,BOWL,25,10.0,77.0,57.0,18.0,12.83,135.09,4.0,9.0,3.0,0.0,0.0,0.0,25.0,24.0,503.0,770.0,29.0,26.55,9.18,17.34,4/25,4/25,0.0,0.0,110.0,45.0,269.0,228.0,36.0,9.28,117.99,16.0,16.0,15.0,0.0,0.0,0.0,110.0,107.0,2239.0,3271.0,139.0,23.53,8.77,16.11,5/27,5/27,1.0,0.0,,0.909519470976666,,,0.13596491168436442,10.0,0.9
SRH,Pat Cummins,BOWL,57,27.0,158.0,133.0,28.0,10.53,118.8,12.0,11.0,7.0,0.0,0.0,0.0,57.0,57.0,1254.0,1556.0,66.0,23.58,7.44,19.0,3/15,3/15,0.0,0.0,63.0,46.0,571.0,380.0,66.0,19.69,150.27,17.0,38.0,38.0,3.0,0.0,0.0,63.0,63.0,1419.0,2109.0,67.0,31.48,8.92,21.18,4/34,4/34,0.0,0.0,,0.909519470976666,,,0.19999999947368421,7.511209920267947,0.9
SRH,Mohammed Shami,BOWL,25,5.0,7.0,10.0,7.0,3.5,70.0,3.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,510.0,761.0,27.0,28.19,8.95,18.89,3/15,3/15,0.0,0.0,115.0,29.0,84.0,89.0,21.0,6.0,94.39,15.0,7.0,2.0,0.0,0.0,0.0,115.0,115.0,2528.0,3569.0,132.0,27.04,8.47,19.15,4/11,4/11,0.0,0.0,Mohammed Shami,0.9010411677954928,0.99999950000025,0.8307292840710793,0.10112359436939782,10.0,0.9
SRH,Jaydev Unadkat,BOWL,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,208.0,301.0,14.0,21.5,8.68,14.86,3/38,3/38,0.0,0.0,106.0,32.0,197.0,166.0,26.0,12.31,118.68,16.0,16.0,7.0,0.0,0.0,0.0,106.0,105.0,2143.0,3205.0,99.0,32.37,8.97,21.65,5/25,5/25,2.0,0.0,,0.909519470976666,,,0.13855421603280593,10.0,0.9
